Year,Region,Crop,Area_hectares,Yield_t_per_ha,Winter_Tmax,Spring_Tmax,Summer_Tmax,Autumn_Tmax,Winter_Tmin,Spring_Tmin,Summer_Tmin,Autumn_Tmin,Spring_Temp_Mean,Summer_Temp_Mean,Flowering_Temp,Grain_Filling_Temp,Summer_Tmax_Peak,Spring_Tmin_Coldest,Spring_Temp_Range,Summer_Temp_Range,Spring_GDD,Summer_GDD,Winter_Rain,Spring_Rain,Summer_Rain,Autumn_Rain,Planting_Rain,Grain_Filling_Rain,Harvest_Rain,Annual_Rain,Rain_Deviation_from_Optimal,Spring_Rain_Squared,Summer_Rain_Squared,Winter_Sun,Spring_Sun,Summer_Sun,Autumn_Sun,Grain_Filling_Sun,Flowering_Sun,Summer_Sun_per_Rain,Winter_Frost,Spring_Frost,Autumn_Frost,Late_Spring_Frost,Spring_Temp_x_Rain,Summer_Temp_x_Rain,Summer_Temp_x_Sun,Heat_Stress,Cold_Spring,Extreme_Summer_Rain,Drought_Spring
2006,Est,Oats,30507,3.963,5.3107673327128095,14.298894246419271,25.39681752522787,18.07666047414144,-0.5158906976381937,4.908764759699504,13.233853340148926,9.22590414683024,9.603829503059387,19.3153354326884,21.718741416931152,27.47677326202393,30.27745056152344,1.3272998332977295,9.390129486719768,12.162964185078945,864.3446552753448,1738.3801889419556,160.11070251464844,265.9364547729492,203.76625061035156,231.28060913085935,167.03982543945312,75.58627319335938,169.48873138427734,861.0940170288086,111.0940170288086,70722.19797720487,41520.6848878006,159.2123565673828,583.7950134277344,874.0263366699219,344.05956649780273,664.8848266601562,564.1430511474609,4.268410121612771,51.0,19.0,6.0,5.0,2554.008370287468,3935.813480400188,22197.487384649387,1,1,0,0
2006,Nord,Oats,10797,5.623,5.957001209259033,13.50793425242106,24.033986409505207,17.869173685709637,1.1086180719236531,5.34094242254893,13.01175626118978,9.884966214497885,9.424438337484997,18.522871335347492,20.26921272277832,25.577282905578613,28.513263702392575,1.791646122932434,8.166991829872131,11.022230148315428,848.1994503736496,1667.0584201812744,175.1745376586914,192.47711181640625,211.33963012695312,147.547212600708,97.26667022705078,91.87525177001952,170.07167434692383,726.5384922027588,23.46150779724121,37047.438573185354,44664.43926219735,129.7729320526123,564.8014984130859,821.3602752685547,316.88411712646484,624.3100891113281,531.5108947753906,3.868144042529799,37.0,19.0,1.0,3.0,1813.9886716909252,3914.6167769014814,19740.5616931119,1,1,0,0
2006,Ouest,Oats,32100,5.04,7.593421300252278,14.909375190734863,25.126415888468426,18.805038770039875,1.909125566482544,6.312481959660848,13.736214637756348,10.63631502787272,10.610928575197857,19.43131526311239,21.56213092803955,26.41832160949707,28.433080673217773,3.785167932510376,8.596893231074016,11.390201250712078,954.983571767807,1748.8183736801147,220.12501525878903,215.1694450378418,120.63137817382812,274.14246368408203,155.4281234741211,68.39315414428711,101.66894912719728,830.068302154541,80.06830215454102,46297.89007789282,14551.929400117137,169.2408447265625,610.5773315429688,873.1620178222656,357.2535858154297,638.6513671875,575.6141204833984,7.178756262832079,33.0,9.0,0.0,2.0,2283.1476128615,2344.026339919389,21939.43199781653,1,0,0,0
2006,Sud,Oats,25327,3.218,7.290862560272217,15.643561681111654,25.74002456665039,19.057971000671387,-0.5816769401232401,5.381838083267212,13.57382901509603,9.555962085723875,10.512699882189434,19.65692679087321,22.469585418701172,27.323060035705566,29.4138126373291,2.5223195552825928,10.261723597844442,12.16619555155436,946.142989397049,1769.1234111785889,170.21800231933594,220.3478546142578,176.14671325683594,259.8867492675781,158.31124114990234,98.37969207763672,137.62845993041992,826.5993194580078,76.59931945800781,48553.1770331061,31027.66459118598,248.52472686767575,703.6942138671875,939.9056396484376,429.060791015625,669.6233215332031,629.7427673339844,5.30580343472541,57.0,11.0,2.0,0.0,2316.4508652440027,3462.5030469425596,24193.19425488403,1,0,0,0
2007,Est,Oats,31609,3.498,8.11901601155599,17.551306406656902,22.667449951171875,14.273257891337076,1.9316270351409912,6.108359018961589,12.659634908040363,5.284036596616109,11.829832712809246,17.66354242960612,21.445338249206543,22.834867477416992,22.84998321533203,2.0930428504943848,11.442947387695312,10.00781504313151,1064.684944152832,1589.7188186645508,239.99061584472656,202.55612754821777,316.72157287597656,134.0729465484619,96.22626304626463,209.90240478515625,216.11876678466797,893.3412628173828,143.3412628173828,41028.98480732986,100312.55472503252,169.17560195922852,677.2527008056641,744.7481231689453,360.9089584350586,518.5636291503906,494.62901306152344,2.3440275598146423,23.0,7.0,13.0,0.0,2396.205103849869,5594.424940866399,16881.540808161255,1,0,0,0
2007,Nord,Oats,8752,5.496,8.713521957397461,16.711120923360188,21.60576629638672,14.588984807332356,3.46282958984375,6.572430849075317,12.653850237528482,6.733707586924235,11.641775886217753,17.1298082669576,20.01307201385498,21.629300117492676,21.930644989013672,3.300952672958374,10.13869007428487,8.951916058858236,1047.7598297595978,1541.682744026184,209.15064239501953,148.7304768562317,277.0137405395508,137.14520645141602,67.369957447052,200.48155212402344,182.52103424072263,772.040066242218,22.040066242218018,22120.75474588207,76736.61244771356,142.53630828857422,636.4037780761719,698.1141662597656,319.3259048461914,484.2168884277344,455.42535400390625,2.511077923360592,21.0,0.0,7.0,0.0,1731.4868790105456,4745.192262755245,15083.291524405358,1,0,0,1
2007,Ouest,Oats,21060,4.318,10.24343999226888,16.8724152247111,21.700401941935223,16.11888885498047,4.346127827962239,7.374694744745891,12.766599337259928,7.06841246287028,12.123554984728496,17.233500639597576,19.846903800964355,21.51273822784424,22.075729370117188,3.821314573287964,9.49772047996521,8.933802604675295,1091.1199486255646,1551.0150575637815,249.05371856689453,217.78436088562012,264.7252655029297,110.0286922454834,114.88297080993652,198.86251068115232,164.75819396972656,841.5920372009277,91.59203720092772,47430.02784635802,70079.46619559661,178.94803619384766,642.4512329101562,755.262939453125,385.4679946899414,518.0363311767578,480.87669372558594,2.842269958875243,17.0,1.0,4.0,0.0,2640.3206740107694,4562.143032362377,16389.5093579803,1,0,0,0
2007,Sud,Oats,23626,3.218,9.2734325726827,16.60965887705485,23.440876642862957,15.653034845987955,1.442717367472748,6.412826061248779,12.520744959513346,5.791658600171407,11.511242469151815,17.980810801188152,20.826799392700195,23.276487350463867,23.983707427978516,2.396994113922119,10.196832815806072,10.920131683349611,1036.011822223663,1618.2729721069336,212.22041702270508,254.2445831298828,238.04326629638672,142.2574005126953,117.93804931640624,153.2820816040039,148.0946044921875,846.7656669616699,96.76566696166992,64640.30805088789,56664.59662905248,243.2098922729492,680.4949340820312,861.5155639648438,462.6270294189453,601.4281616210938,546.5371704101562,3.6040151948754815,28.0,6.0,9.0,0.0,2926.6710428765064,4280.210933772178,20194.680060806415,1,0,0,0
2008,Est,Oats,30066,4.287,7.737405618031819,14.774821917215982,23.339887619018555,14.319281260172524,0.6329409182071686,5.447246948877971,12.396590868631998,5.9385303656260175,10.111034433046976,17.868239243825276,21.783509254455566,23.39538192749023,24.65738868713379,2.4103453159332275,9.327574968338013,10.943296750386557,909.993098974228,1608.141531944275,172.04926300048828,278.45068359375,205.11024475097656,212.45721435546875,200.11241149902344,123.6098403930664,146.08901977539062,868.0674057006836,118.0674057006836,77534.78319382668,42070.21250180551,192.3968620300293,593.2266540527344,792.9345550537109,330.837345123291,563.8802795410156,545.7558288574219,3.847138001372704,45.0,13.0,6.0,3.0,2815.424449721875,3664.9589245700063,18507.003404190094,1,0,0,0
2008,Nord,Oats,7655,6.347,7.955069224039714,14.749836285909018,22.17722002665202,14.427213350931805,2.1206225752830505,6.113186438878377,12.321287155151367,6.8644782702128095,10.431511362393698,17.249253590901695,20.87104034423828,22.137110710144043,23.43893241882324,3.658242464065552,8.63664984703064,9.855932871500652,938.8360226154329,1552.4328231811523,132.31502151489258,233.14278411865232,171.8446388244629,186.77525329589844,160.00501251220703,85.0699577331543,136.63247680664062,724.0776977539062,25.92230224609375,54355.55778659653,29530.5798927101,164.06420135498047,589.0189971923828,746.0000457763672,308.6728515625,538.8743896484375,541.1444396972656,4.316014953370859,33.0,8.0,3.0,3.0,2432.031601593823,2964.1917533200713,16544.207155074975,1,0,0,0
2008,Ouest,Oats,29961,5.239,9.983787695566813,15.334803899129232,22.549496332804363,15.47876516977946,2.8973962863286338,6.662678400675456,12.523537317911783,7.542023499806722,10.998741149902344,17.536516825358074,21.1373233795166,22.58184814453125,23.453222274780273,4.472926616668701,8.672125498453777,10.02595901489258,989.8867034912108,1578.2865142822266,210.62201309204104,276.4026107788086,152.2973976135254,234.5007438659668,177.11638641357422,89.77253723144531,113.5202980041504,873.8227653503418,123.8227653503418,76398.40324534156,23194.49731985225,204.749698638916,615.9177856445312,815.9642791748047,351.22947692871094,589.221923828125,566.1437072753906,5.322753627115796,22.0,4.0,0.0,1.0,3040.080769113323,2670.7658757078366,18399.583520951615,1,0,0,0
2008,Sud,Oats,21248,3.494,9.435287952423096,14.75071620941162,24.0172856648763,15.507511456807457,0.9839812082548935,5.331174453099568,12.61395263671875,6.419172843297322,10.040945331255594,18.315619150797524,20.94212245941162,23.65217113494873,25.00770378112793,2.1867258548736572,9.419541756312054,11.403333028157553,903.6850798130037,1648.4057235717771,233.2388916015625,351.8583221435547,199.62039184570312,303.7022018432617,213.19641113281253,139.75347900390625,119.82427978515624,1088.419807434082,338.41980743408203,123804.2788616775,39848.30084063206,262.9848403930664,643.4010009765625,891.6534729003906,405.5596237182617,616.2418212890625,547.1201782226562,4.444480766372743,36.0,7.0,5.0,1.0,3532.9901769907524,3656.171071778866,21415.09617272772,1,0,0,0
2009,Est,Oats,35614,4.593,5.314071337381999,16.254872004191082,24.823930740356445,16.64990297953288,-1.3839214937761426,5.620269298553467,12.486722946166992,7.267072518666585,10.937570651372274,18.65532684326172,21.66393566131592,23.74048137664795,26.99082946777344,1.3924341201782229,10.634602705637615,12.337207794189451,984.3813586235046,1678.9794158935547,194.53409957885745,160.84084701538086,200.5143699645996,186.6838722229004,106.32540130615234,168.94383239746094,119.59113693237305,742.5731887817383,7.426811218261719,25869.77806862515,40206.012562300326,168.4541893005371,645.8183898925781,869.3492431640625,348.21228790283203,588.2803039550781,575.0844421386719,4.314080645051678,53.0,10.0,4.0,0.0,1759.2081278572875,3740.6611084603064,21580.66540148598,1,1,0,1
2009,Nord,Oats,8970,6.354,5.516240199406941,15.391186078389486,23.626492818196613,16.359098116556805,-0.2227992018063863,5.889743248621623,12.32308260599772,8.645788351694742,10.640464663505554,17.974787712097168,19.96619129180908,22.586410522460938,25.70665740966797,2.3890669345855713,9.501442829767864,11.303410212198893,957.6418197155,1617.7308940887451,176.95536422729492,143.58612823486328,142.22074699401855,198.99957847595215,86.75422286987305,123.12847137451172,82.98026084899902,661.7618179321289,88.2381820678711,20616.9762214786,20226.74087553664,149.25018692016602,614.8461303710938,833.8534240722656,314.55467987060547,574.3724365234375,548.837158203125,5.822155250363905,39.0,4.0,1.0,0.0,1527.82312365264,2556.387735473365,19701.03193527204,1,0,0,1
2009,Ouest,Oats,31470,5.433,7.948819160461426,15.916287740071615,23.864619572957356,17.78408972422282,1.2243277778228123,6.172426064809163,12.633178075154625,9.364187558492024,11.04435690244039,18.24889882405599,21.076566696166992,23.1909704208374,25.211917877197266,3.052799701690674,9.743861675262451,11.231441497802733,993.992121219635,1642.400894165039,245.6731109619141,170.25941467285156,132.63056564331055,250.01158142089844,113.91638565063477,109.93627166748048,77.30024719238281,798.5746726989746,48.57467269897461,28988.268284742026,17590.866942864508,191.59100341796875,661.1342926025391,866.0258483886719,365.8338050842285,601.4899291992188,585.7800903320312,6.480746708056942,29.0,2.0,0.0,0.0,1880.405741647569,2420.3617734020904,20667.377412143294,1,0,0,1
2009,Sud,Oats,24226,3.596,7.229782740275065,16.097704887390137,25.896982192993164,17.7691167195638,-0.5523309310277303,5.811385989189148,13.414357503255207,7.9705491065979,10.954545438289642,19.655669848124187,22.53229522705078,25.081374168395996,27.5281982421875,1.7629777193069458,10.286318898200989,12.482624689737955,985.9090894460678,1769.0102863311768,246.2407341003418,224.61358642578125,158.24591064453125,237.8905906677246,171.10528564453125,105.3373908996582,94.98211669921876,866.9908218383789,116.9908218383789,50451.2632070519,25041.76823571697,239.15221786499023,702.3821105957031,947.4417114257812,432.6259765625,652.6334838867188,616.7626647949219,5.949551279471539,51.0,7.0,2.0,0.0,2460.5397385584183,3110.4293744446672,24535.881129692425,1,1,0,0
2010,Est,Oats,29173,4.312,3.380329012870789,14.72510846455892,24.338653564453125,14.43553066253662,-1.981672614812851,4.2379491329193115,12.717268308003744,6.081420818964641,9.481528798739117,18.527960936228435,19.840042114257812,24.94562530517578,26.93451690673828,1.5581705570220947,10.487159331639608,11.62138525644938,853.3375918865204,1667.516484260559,238.21664810180664,151.31012725830078,235.1943359375,211.57380294799805,79.17156982421875,125.22242736816406,169.82093811035156,836.2949142456055,86.29491424560547,22894.754610923177,55316.3756570816,147.17739486694336,636.4522705078125,815.0299072265625,346.4171333312988,584.44189453125,507.635009765625,3.4506750722516464,60.0,12.0,10.0,0.0,1434.6513291404594,4357.671468672188,19836.730556655675,1,1,0,1
2010,Nord,Oats,10284,5.991,3.4973793029785156,14.28728453318278,23.3341433207194,14.399869283040363,-1.2419212659200032,4.498441696166992,12.68438752492269,7.0943552652994795,9.392863114674885,18.009265422821045,19.307377815246586,23.979673385620117,25.70867347717285,2.9230451583862305,9.788842837015787,10.649755795796713,845.3576803207397,1620.833888053894,178.4691047668457,95.80786514282228,195.0100250244141,208.6397819519043,58.67739486694336,94.5653839111328,150.77082443237305,677.9267768859863,72.07322311401367,9179.147023225218,38028.9098600226,134.66294860839844,649.2163696289062,791.8502960205078,319.5722999572754,578.9486083984375,539.5930786132812,4.039845900340448,56.0,8.0,8.0,0.0,899.9101625957609,3511.987300775647,18477.148295896615,1,0,0,1
2010,Ouest,Oats,26769,4.859,6.201535860697429,15.37493578592936,23.906516393025715,16.148520787556965,0.2108174761136373,5.472723166147868,12.89671516418457,7.645853996276856,10.423829476038614,18.40161577860514,20.16977596282959,24.28129482269287,25.823989868164062,3.3001627922058105,9.902212619781494,11.009801228841145,938.1446528434752,1656.145420074463,230.38419342041016,119.3570556640625,125.17587852478027,261.50139236450195,79.67009353637695,78.5424633026123,72.68736839294434,736.4185199737549,13.581480026245115,14246.106736794114,15669.000564450547,182.74174118041992,691.3840637207031,844.4426879882812,368.6104049682617,606.5072326660156,561.8009643554688,6.692584175844967,44.0,10.0,7.0,0.0,1244.1575950042363,2303.438421362357,20187.682963362546,1,0,0,1
2010,Sud,Oats,17586,3.69,5.692493915557861,14.69156297047933,24.623257954915363,15.592031160990397,-1.541410764058431,4.599736213684082,13.17283058166504,6.477459351221721,9.645649592081709,18.8980442682902,19.410003662109375,24.462058067321777,26.861860275268555,1.32550048828125,10.091826756795248,11.450427373250324,868.1084632873535,1700.8239841461182,232.13257598876953,220.68414306640625,176.93996047973633,309.81903076171875,109.53243255615234,135.46092987060547,77.69742965698242,939.5757102966307,189.5757102966309,48701.49100095406,31307.749614570657,223.8115005493164,689.6618041992188,903.2018737792968,424.7989273071289,617.6435852050781,540.2325744628906,5.075879927949927,58.0,13.0,8.0,0.0,2128.6419145473824,3343.8192059755756,22239.772723430535,1,1,0,0
2011,Est,Oats,25160,3.955,7.439804077148437,18.543145179748535,23.31695810953776,17.293601671854656,1.4410840570926666,5.483163754145305,12.090628623962402,7.6784294446309405,12.01315446694692,17.703793366750084,22.764412879943848,22.74166774749756,24.467538833618164,2.532270669937134,13.05998142560323,11.22632948557536,1081.1839020252228,1593.341403007507,246.35595893859863,81.55303001403809,255.13026428222656,116.48855781555176,48.92008018493652,163.25589752197266,185.2471923828125,699.527811050415,50.47218894958496,6650.896704470597,65091.45175271877,147.22180557250977,757.6412353515625,786.5268096923828,369.2334709167481,535.0621643066406,594.1911010742188,3.0708077856262985,29.0,10.0,2.0,1.0,979.709146806198,4516.773480456878,18339.41267362567,1,0,0,1
2011,Nord,Oats,5929,5.562,8.205366929372152,17.424494743347168,21.882671356201172,16.87041187286377,3.0341195265452066,6.133149941762288,11.98575528462728,8.746333122253418,11.778822342554728,16.934213320414226,20.961463928222656,21.51576232910156,22.61648941040039,3.1780996322631836,11.29134480158488,9.896916071573893,1060.0940108299255,1524.0791988372805,239.85279083251953,40.68970203399658,231.5869903564453,110.22260665893556,31.78154754638672,132.90086364746094,164.48255157470703,622.352089881897,127.64791011810304,1655.6518516154256,53632.534102356294,128.85962677001953,714.0905303955078,722.478271484375,329.00903701782227,503.6226501464844,567.3504943847656,3.1062712079345416,16.0,8.0,0.0,0.0,479.2767714299335,3921.7434969287574,15809.754576888869,1,0,0,1
